Card_ID,Transaction_ID,Reference_no,Target_Account,Target_Name,Credit_Type,Amount,Timestamp,Points_earned,
145,1923,1237690583,1357934995,FirstCry,Debit,2390,5/1/19 7:55 AM,63,
145,1920,1237690580,1357935014,MSEB India,Debit,3200,5/7/19 3:29 AM,85,
145,1924,1237690584,1357935017,NEFT Payment,Credit,78000,5/8/19 1:01 PM,2080,
145,1921,1237690581,1357935027,Shell Petrol,Debit,2300,5/10/19 4:37 AM,61,
146,1938,1237690598,1357934980,Airtel Payment,Debit,540,4/25/19 4:36 AM,14,
146,1932,1237690592,1357934993,DMart India,Debit,12100,4/18/19 8:13 PM,322,
146,1936,1237690596,1357934997,Flipkart India,Debit,1950,4/23/19 4:03 PM,52,
146,1935,1237690595,1357935005,HP Petrolium,Debit,1300,5/1/19 10:57 PM,34,
146,1931,1237690591,1357935008,Kalyan Jewellers,Debit,56000,5/4/19 2:23 PM,1493,
146,1934,1237690594,1357935012,McDonalds Restaurant,Debit,760,5/8/19 11:46 AM,20,
146,1929,1237690589,1357935014,MSEB India,Debit,3200,5/8/19 2:08 AM,85,
146,1930,1237690590,1357935017,NEFT Payment,Credit,18090,4/22/19 2:10 PM,482,
146,1925,1237690585,1357935018,OLA cabs,Debit,310,4/10/19 4:09 AM,8,
146,1933,1237690593,1357935018,OLA Cabs,Debit,420,4/10/19 1:24 PM,11,
146,1937,1237690597,1357935021,PHONEPE recharge,Debit,650,5/1/19 8:33 AM,17,
146,1927,1237690587,1357935034,TATA SKY,Debit,750,5/7/19 1:14 PM,20,
146,1928,1237690588,1357935036,Uber,Debit,198,5/9/19 11:40 PM,5,
146,1926,1237690586,1357935038,Wellness Medico,Debit,2105,4/11/19 12:50 AM,56,
147,1940,1237690600,1357934984,AMAZON.IN,Debit,3400,5/10/19 2:07 AM,90,
147,1945,1237690605,1357934986,BBQ Restaurant,Debit,3210,4/29/19 6:14 AM,85,
147,1948,1237690608,1357934975,Central India,Debit,8320,4/28/19 7:01 AM,221,
147,1944,1237690604,1357934996,FirstCry India,Debit,430,5/5/19 2:09 PM,11,
147,1949,1237690609,1357934999,FreeCharge India,Debit,870,4/17/19 10:13 AM,23,
147,1941,1237690601,1357935005,HP Petrolium,Debit,2100,4/25/19 10:52 AM,56,
147,1950,1237690610,1357935014,MSEB India,Debit,2100,4/13/19 8:03 AM,56,
147,1946,1237690606,1357935017,NEFT Payment,Credit,54500,5/5/19 10:42 PM,1453,
147,1939,1237690599,1357935018,OLA Cabs,Debit,340,4/22/19 12:11 AM,9,
147,1947,1237690607,1357935018,OLA Cabs,Debit,430,4/29/19 4:02 AM,11,
147,1942,1237690602,1357935034,TATA SKY,Debit,690,5/3/19 12:49 PM,18,
147,1943,1237690603,1357935038,Wellness Medico,Debit,1950,5/6/19 6:15 PM,52,
148,1953,1237690613,1357934979,Airtel DTH India,Debit,820,5/3/19 6:38 AM,21,
148,1954,1237690614,1357934984,AMAZON.IN,Debit,1200,4/29/19 4:38 PM,32,
148,1952,1237690612,1357934990,Chandukaka Saraf,Debit,15200,4/20/19 4:43 PM,405,
148,1951,1237690611,1357934992,Digital Age Retail,Debit,3400,4/22/19 8:08 AM,90,
148,1959,1237690619,1357935000,Future Lifeestyle,Debit,13200,4/20/19 11:57 PM,352,
148,1957,1237690617,1357935017,NEFT Payment,Credit,48050,4/23/19 8:04 AM,1281,
148,1956,1237690616,1357935021,PHONEPE recharge,Debit,210,5/4/19 6:21 PM,5,
148,1958,1237690618,1357935025,Reliance Fresh,Debit,3400,4/19/19 1:02 AM,90,
148,1955,1237690615,1357935027,Shell Petrol,Debit,2400,4/30/19 1:04 AM,64,
148,1960,1237690620,1357935036,Uber,Debit,450,4/15/19 1:21 AM,12,
149,1966,1237690626,1357934979,Airtel DTH India,Debit,750,5/8/19 6:45 AM,20,
149,1977,1237690637,1357934980,Airtel Payment,Debit,560,5/8/19 6:28 AM,14,
149,1970,1237690630,1357934983,Amazon Pay,Debit,3000,4/17/19 10:33 AM,80,
149,1967,1237690627,1357934975,Central India,Debit,3400,4/12/19 5:32 PM,90,
149,1965,1237690625,1357934996,FirstCry India,Debit,890,4/11/19 5:53 PM,23,
149,1964,1237690624,1357934999,FreeCharge India,Debit,600,4/18/19 2:35 AM,16,
149,1974,1237690634,1357935001,General BillDesk,Debit,1560,4/25/19 3:28 PM,41,
149,1963,1237690623,1357935005,HP Petrolium,Debit,500,4/27/19 3:37 PM,13,
149,1969,1237690629,1357935005,HP Petrolium,Debit,1000,5/8/19 6:32 PM,26,
149,1975,1237690635,1357935005,HP Petrolium,Debit,500,4/20/19 8:11 PM,13,
149,1962,1237690622,1357935009,KFC Restaurant,Debit,920,4/23/19 8:38 AM,24,
149,1968,1237690628,1357935012,McDonalds Restaurant,Debit,1210,4/11/19 4:58 AM,32,
149,1971,1237690631,1357935014,MSEB India,Debit,1400,4/12/19 11:53 AM,37,
149,1972,1237690632,1357935018,OLA cabs,Debit,340,4/12/19 10:22 AM,9,
149,1976,1237690636,1357935021,PHONEPE recharge,Debit,450,4/24/19 3:04 AM,12,
149,1961,1237690621,1357935036,Uber,Debit,320,4/18/19 12:52 PM,8,
149,1973,1237690633,1357935036,Uber,Debit,380,4/25/19 3:20 PM,10,
150,1981,1237690641,1357934980,Airtel Payment,Debit,980,4/15/19 1:36 AM,26,
150,1984,1237690644,1357934980,Airtel Payment,Debit,820,4/16/19 8:36 AM,21,
150,1987,1237690647,1357934994,Dominos Pizza,Debit,2100,5/2/19 4:22 PM,56,
150,1979,1237690639,1357935000,Future Lifeestyle,Debit,4560,4/30/19 12:20 PM,121,
150,1986,1237690646,1357935005,HP Petrolium,Debit,2000,4/29/19 4:37 PM,53,
150,1978,1237690638,1357935009,KFC Restaurant,Debit,1150,4/30/19 8:42 AM,30,
150,1982,1237690642,1357935017,NEFT Payment,Credit,150100,4/20/19 4:21 AM,4002,
150,1985,1237690645,1357935018,OLA Cabs,Debit,620,4/22/19 6:14 AM,16,
150,1989,1237690649,1357935027,Shell Petrol,Debit,800,4/18/19 11:15 PM,21,
150,1983,1237690643,1357935034,TATA SKY,Debit,750,5/10/19 10:49 AM,20,
150,1980,1237690640,1357935036,Uber,Debit,340,4/25/19 8:52 AM,9,
150,1988,1237690648,1357935036,Uber,Debit,320,4/12/19 5:02 PM,8,
151,1998,1237690658,1357934980,Airtel Payment,Debit,650,4/12/19 3:27 PM,13,
151,1992,1237690652,1357934986,BBQ Restaurant,Debit,2300,4/21/19 2:45 PM,46,
151,1997,1237690657,1357934993,DMart India,Debit,8100,4/12/19 4:42 PM,162,
151,1990,1237690650,1357934999,FreeCharge India,Debit,800,4/12/19 12:47 PM,16,
151,2001,1237690661,1357935005,HP Petrolium,Debit,2200,4/19/19 8:23 AM,44,
151,2000,1237690660,1357935014,MSEB India,Debit,2100,5/5/19 1:39 PM,42,
151,1995,1237690655,1357935017,NEFT Payment,Credit,76403,5/5/19 12:55 PM,1528,
151,1991,1237690651,1357935018,OLA Cabs,Debit,510,4/29/19 5:53 AM,10,
151,1999,1237690659,1357935018,OLA cabs,Debit,430,4/29/19 12:47 AM,8,
151,1993,1237690653,1357935027,Shell Petrol,Debit,1200,4/22/19 11:42 PM,24,
151,1994,1237690654,1357935032,Sukanta Thali,Debit,3400,4/22/19 4:55 PM,68,
151,1996,1237690656,1357935034,TATA SKY,Debit,720,5/10/19 4:30 AM,14,
151,2002,1237690662,1357935036,Uber,Debit,540,5/2/19 8:28 PM,10,
152,2007,1237690667,1357934983,Amazon Pay,Debit,3000,5/3/19 9:34 PM,80,
152,2006,1237690666,1357934988,Bigtree Entertainment,Debit,4300,4/11/19 8:21 AM,114,
152,2003,1237690663,1357934992,Digital Age Retail,Debit,2450,5/8/19 1:02 AM,65,
152,2008,1237690668,1357934996,FirstCry India,Debit,5550,4/28/19 10:14 PM,148,
152,2009,1237690669,1357935004,HerbalLife International,Debit,3400,4/22/19 5:31 PM,90,
152,2005,1237690665,1357935019,One One Two Hospitality,Debit,5400,5/4/19 3:21 PM,144,
152,2004,1237690664,1357935038,Wellness Medico,Debit,1550,4/19/19 3:27 AM,41,
152,2010,1237690670,1357935041,Zipcash card services,Debit,8100,5/4/19 2:59 PM,216,
153,2015,1237690675,1357934980,Airtel Payment,Debit,840,4/29/19 3:02 AM,22,
153,2020,1237690680,1357934984,AMAZON.IN,Debit,5450,5/4/19 4:44 AM,145,
153,2018,1237690678,1357935005,HP Petrolium,Debit,2300,4/24/19 5:39 PM,61,
153,2017,1237690677,1357935009,KFC Restaurant,Debit,1420,4/17/19 8:07 PM,37,
153,2023,1237690683,1357935016,Myntra India,Debit,5200,4/15/19 10:43 AM,138,
153,2014,1237690674,1357935017,NEFT Payment,Credit,42690,4/21/19 10:30 AM,1138,
153,2016,1237690676,1357935018,OLA cabs,Debit,610,5/5/19 12:47 PM,16,
153,2013,1237690673,1357935025,Reliance Fresh,Debit,3150,5/4/19 7:41 PM,84,
153,2019,1237690679,1357935030,Shri Krishna Pearls,Debit,2150,5/1/19 4:15 AM,57,
153,2022,1237690682,1357935035,Times Internet Ltd,Debit,5340,5/6/19 12:07 AM,142,
153,2012,1237690672,1357935037,Well Wisher,Debit,8710,4/23/19 2:37 PM,232,
153,2011,1237690671,1357935039,Westside India,Debit,4300,4/15/19 9:28 PM,114,
153,2024,1237690684,1357935040,Whole Mart,Debit,3150,4/15/19 12:53 PM,84,
153,2021,1237690681,1357935041,Zipcash card services,Debit,5120,5/6/19 12:17 AM,136,
154,2030,1237690690,1357934992,Digital Age Retail,Debit,3420,5/5/19 3:49 PM,91,
154,2032,1237690692,1357934999,FreeCharge India,Debit,820,5/9/19 2:16 PM,21,
154,2033,1237690693,1357935010,Mahesh Medicals,Debit,910,4/23/19 9:26 PM,24,
154,2028,1237690688,1357935014,MSEB India,Debit,3150,4/29/19 8:31 AM,84,
154,2025,1237690685,1357935027,Shell Petrol,Debit,2100,4/19/19 1:00 AM,56,
154,2027,1237690687,1357935028,Shoppers Stop,Debit,4300,4/28/19 2:38 PM,114,
154,2026,1237690686,1357935032,Sukanta Thali,Debit,2400,4/16/19 10:39 AM,64,
154,2029,1237690689,1357935036,Uber,Debit,430,5/5/19 11:15 PM,11,
154,2031,1237690691,1357935037,Well Wisher,Debit,7100,4/25/19 3:19 PM,189,
155,2041,1237690701,1357934980,Airtel Payment,Debit,1190,4/25/19 12:44 PM,31,
155,2035,1237690695,1357934983,Amazon Pay,Debit,2500,4/15/19 4:49 PM,66,
155,2047,1237690707,1357934985,Balaji Traders,Debit,3150,4/24/19 4:57 AM,84,
155,2039,1237690699,1357934988,Bigtree Entertainment,Debit,3200,4/24/19 12:31 PM,85,
155,2046,1237690706,1357935009,KFC Restaurant,Debit,1450,4/20/19 4:33 PM,38,
155,2042,1237690702,1357935013,Mens Avenue,Debit,4300,4/10/19 11:52 AM,114,
155,2036,1237690696,1357935017,NEFT Payment,Credit,72400,4/10/19 7:37 AM,1930,
155,2045,1237690705,1357935017,NEFT Payment,Credit,4120,4/28/19 5:02 PM,109,
155,2040,1237690700,1357935018,OLA Cabs,Debit,2310,5/5/19 5:51 PM,61,
155,2048,1237690708,1357935018,OLA cabs,Debit,460,4/13/19 5:55 AM,12,
155,2037,1237690697,1357935026,Sheetal Restaurant,Debit,1210,5/6/19 11:10 PM,32,
155,2034,1237690694,1357935034,TATA SKY,Debit,810,4/21/19 5:54 AM,21,
155,2038,1237690698,1357935036,Uber,Debit,390,4/24/19 11:07 AM,10,
155,2044,1237690704,1357935037,Well Wisher,Debit,1200,5/9/19 7:57 AM,32,
155,2043,1237690703,1357935038,Wellness Medico,Debit,2350,4/25/19 8:10 PM,62,
156,2058,1237690718,1357934979,Airtel DTH India,Debit,2450,4/26/19 5:58 AM,65,
156,2057,1237690717,1357934980,Airtel Payment,Debit,550,4/16/19 10:42 AM,14,
156,2053,1237690713,1357934999,FreeCharge India,Debit,2050,5/10/19 4:28 AM,54,
156,2052,1237690712,1357935008,Kalyan Jewellers,Debit,81503,4/11/19 11:21 AM,2173,
156,2056,1237690716,1357935012,McDonalds Restaurant,Debit,1350,4/10/19 7:37 PM,36,
156,2051,1237690711,1357935014,MSEB India,Debit,2150,5/2/19 12:50 PM,57,
156,2054,1237690714,1357935017,NEFT Payment,Credit,52500,5/2/19 11:10 PM,1400,
156,2059,1237690719,1357935018,OLA cabs,Debit,670,4/16/19 4:29 AM,17,
156,2055,1237690715,1357935030,Shri Krishna Pearls,Debit,2150,4/12/19 12:59 PM,57,
156,2049,1237690709,1357935039,Westside India,Debit,2600,4/10/19 7:12 AM,69,
156,2050,1237690710,1357935041,Zipcash card services,Debit,6700,5/3/19 1:28 AM,178,
157,2062,1237690722,1357934992,Digital Age Retail,Debit,4500,4/20/19 1:50 PM,120,
157,2061,1237690721,1357934998,Food Mall Ltd,Debit,890,5/8/19 1:07 AM,23,
157,2060,1237690720,1357935005,HP Petrolium,Debit,2100,4/30/19 12:15 AM,56,
157,2069,1237690729,1357935007,IDEA Payment,Debit,450,5/7/19 7:27 PM,12,
157,2068,1237690728,1357935020,PAYTM Retail,Debit,3200,5/9/19 1:30 AM,85,
157,2064,1237690724,1357935023,PMC,Debit,12001,4/14/19 11:25 PM,320,
157,2067,1237690727,1357935027,Shell Petrol,Debit,1200,5/2/19 5:58 AM,32,
157,2065,1237690725,1357935031,SRL Ltd,Debit,3200,5/2/19 5:18 AM,85,
157,2066,1237690726,1357935034,TATA SKY,Debit,750,5/6/19 9:33 AM,20,
157,2063,1237690723,1357935035,Times Internet Ltd,Debit,4300,5/6/19 4:50 AM,114,
158,2075,1237690735,1357934980,Airtel Payment,Debit,500,5/6/19 2:43 AM,13,
158,2076,1237690736,1357934984,AMAZON.IN,Debit,3210,4/14/19 1:45 AM,64,
158,2074,1237690734,1357935002,GoIbibo India,Debit,5320,4/17/19 2:00 PM,106,
158,2073,1237690733,1357935014,MSEB India,Debit,1400,4/11/19 7:03 AM,28,
158,2077,1237690737,1357935016,Myntra India,Debit,5929,4/28/19 3:04 PM,118,
158,2082,1237690742,1357935017,NEFT Payment,Credit,45200,4/11/19 10:19 PM,904,
158,2071,1237690731,1357935018,OLA Cabs,Debit,450,4/20/19 12:22 PM,9,
158,2080,1237690740,1357935018,OLA cabs,Debit,480,5/4/19 7:45 PM,9,
158,2070,1237690730,1357935027,Shell Petrol,Debit,2000,4/13/19 6:24 PM,40,
158,2081,1237690741,1357935027,Shell Petrol,Debit,2200,4/23/19 11:42 PM,44,
158,2078,1237690738,1357935032,Sukanta Thali,Debit,2190,4/13/19 1:27 PM,43,
158,2072,1237690732,1357935034,TATA SKY,Debit,680,5/8/19 12:16 AM,13,
158,2079,1237690739,1357935040,Whole Mart,Debit,3250,4/19/19 5:31 PM,65,
159,2088,1237690748,1357934980,Airtel Payment,Debit,540,5/5/19 3:13 AM,10,
159,2090,1237690750,1357934984,AMAZON.IN,Debit,3400,4/11/19 4:55 AM,68,
159,2091,1237690751,1357935005,HP Petrolium,Debit,2100,4/22/19 9:55 PM,42,
159,2086,1237690746,1357935018,OLA cabs,Debit,455,4/12/19 7:53 PM,9,
159,2089,1237690749,1357935018,OLA Cabs,Debit,340,4/15/19 5:43 PM,6,
159,2087,1237690747,1357935021,PHONEPE recharge,Debit,650,5/8/19 1:35 AM,13,
159,2084,1237690744,1357935034,TATA SKY,Debit,706,4/28/19 12:37 PM,14,
159,2092,1237690752,1357935034,TATA SKY,Debit,680,4/14/19 4:25 PM,13,
159,2083,1237690743,1357935036,Uber,Debit,240,4/16/19 9:36 PM,4,
159,2085,1237690745,1357935041,Zipcash card services,Debit,4344,4/13/19 2:47 PM,86,
160,2095,1237690755,1357934980,Airtel Payment,Debit,500,4/14/19 2:54 PM,10,
160,2096,1237690756,1357934984,AMAZON.IN,Debit,3210,4/11/19 12:51 AM,64,
160,2094,1237690754,1357935002,GoIbibo India,Debit,5320,5/3/19 9:16 PM,106,
160,2093,1237690753,1357935014,MSEB India,Debit,1400,5/8/19 4:15 AM,28,
160,2097,1237690757,1357935016,Myntra India,Debit,5929,4/22/19 11:33 PM,118,
160,2098,1237690758,1357935032,Sukanta Thali,Debit,2190,4/21/19 6:16 PM,43,
160,2099,1237690759,1357935040,Whole Mart,Debit,3250,4/22/19 2:18 AM,65,
161,2102,1237690762,1357935017,NEFT Payment,Credit,45200,4/18/19 6:14 PM,904,
161,2100,1237690760,1357935018,OLA cabs,Debit,480,4/22/19 8:30 PM,9,
161,2106,1237690766,1357935018,OLA cabs,Debit,455,5/10/19 10:23 PM,9,
161,2101,1237690761,1357935027,Shell Petrol,Debit,2200,5/8/19 5:47 AM,44,
161,2104,1237690764,1357935034,TATA SKY,Debit,706,4/13/19 12:59 AM,14,
161,2103,1237690763,1357935036,Uber,Debit,240,4/14/19 8:12 PM,4,
161,2105,1237690765,1357935041,Zipcash card services,Debit,4344,4/23/19 6:42 PM,86,
162,2119,1237690779,1357934991,Cream Craver Camp,Debit,750,4/28/19 5:21 AM,15,
162,2110,1237690770,1357934993,DMart India,Debit,8320,4/10/19 7:19 PM,166,
162,2109,1237690769,1357934999,FreeCharge India,Debit,500,4/24/19 3:18 PM,10,
162,2108,1237690768,1357935005,HP Petrolium,Debit,1000,4/11/19 1:49 AM,20,
162,2112,1237690772,1357935005,HP Petrolium,Debit,2100,5/6/19 10:57 AM,42,
162,2115,1237690775,1357935014,MSEB India,Debit,2103,4/16/19 5:53 AM,42,
162,2114,1237690774,1357935018,OLA cabs,Debit,224,4/21/19 3:23 PM,4,
162,2118,1237690778,1357935027,Shell Petrol,Debit,500,4/28/19 12:16 PM,10,
162,2113,1237690773,1357935029,Shree Sai Enterprises,Debit,4212,4/22/19 1:51 AM,84,
162,2111,1237690771,1357935032,Sukanta Thali,Debit,3200,5/5/19 3:09 AM,64,
162,2116,1237690776,1357935035,TImes Internet Ltd,Debit,4210,4/30/19 5:58 AM,84,
162,2117,1237690777,1357935036,Uber,Debit,320,5/1/19 7:19 AM,6,
162,2107,1237690767,1357935038,Wellness Medico,Debit,840,4/15/19 9:32 AM,16,
163,2121,1237690781,1357934984,AMAZON.IN,Debit,3100,4/12/19 11:18 PM,62,
163,2123,1237690783,1357934988,Bigtree Entertainment,Debit,4200,5/2/19 3:28 AM,84,
163,2128,1237690788,1357934989,CCD Café,Debit,400,4/24/19 9:38 AM,8,
163,2122,1237690782,1357934992,Digital Age Retail,Debit,5310,4/12/19 12:33 PM,106,
163,2131,1237690791,1357934997,Flipkart India,Debit,1950,4/25/19 9:53 AM,39,
163,2125,1237690785,1357935005,HP Petrolium,Debit,2100,5/2/19 11:00 AM,42,
163,2127,1237690787,1357935018,OLA cabs,Debit,510,4/25/19 6:50 AM,10,
163,2132,1237690792,1357935021,PHONEPE recharge,Debit,650,4/19/19 6:03 AM,13,
163,2126,1237690786,1357935024,PNG Jewellers,Debit,53010,4/21/19 6:59 AM,1060,
163,2120,1237690780,1357935033,SuperDaily,Debit,1450,4/25/19 12:19 PM,29,
163,2124,1237690784,1357935034,TATA SKY,Debit,780,4/12/19 6:26 PM,15,
163,2129,1237690789,1357935037,Well Wisher,Debit,560,4/20/19 7:46 AM,11,
163,2130,1237690790,1357935041,Zipcash card services,Debit,3200,4/24/19 10:09 AM,64,
164,2133,1237690793,1357934980,Airtel Payment,Debit,540,4/15/19 7:12 PM,10,
164,2135,1237690795,1357934984,AMAZON.IN,Debit,3400,4/25/19 8:06 PM,90,
164,2140,1237690800,1357934986,BBQ Restaurant,Debit,3210,4/10/19 9:21 AM,85,
164,2143,1237690803,1357934975,Central India,Debit,8320,4/18/19 10:14 PM,221,
164,2139,1237690799,1357934996,FirstCry India,Debit,430,5/1/19 2:36 AM,11,
164,2136,1237690796,1357935005,HP Petrolium,Debit,2100,5/8/19 4:28 PM,56,
164,2141,1237690801,1357935017,NEFT Payment,Credit,54500,5/3/19 3:26 PM,1453,
164,2134,1237690794,1357935018,OLA Cabs,Debit,340,4/18/19 3:09 PM,9,
164,2142,1237690802,1357935018,OLA Cabs,Debit,430,4/20/19 11:31 PM,11,
164,2137,1237690797,1357935034,TATA SKY,Debit,690,5/10/19 9:26 PM,18,
164,2138,1237690798,1357935038,Wellness Medico,Debit,1950,4/12/19 7:54 PM,52,
165,2150,1237690810,1357934985,Balaji Traders,Debit,3150,4/19/19 6:39 PM,84,
165,2146,1237690806,1357934992,Digital Age Retail,Debit,3400,4/10/19 1:55 AM,90,
165,2144,1237690804,1357934999,FreeCharge India,Debit,870,4/21/19 2:23 AM,23,
165,2155,1237690815,1357935008,Kalyan Jewellers,Debit,81503,4/11/19 3:52 PM,2173,
165,2149,1237690809,1357935009,KFC Restaurant,Debit,1450,4/14/19 11:23 PM,38,
165,2145,1237690805,1357935014,MSEB India,Debit,2100,5/10/19 10:12 AM,56,
165,2154,1237690814,1357935014,MSEB India,Debit,2150,5/6/19 5:19 PM,57,
165,2148,1237690808,1357935017,NEFT Payment,Credit,4120,5/4/19 12:33 AM,109,
165,2151,1237690811,1357935018,OLA cabs,Debit,460,5/9/19 7:55 PM,12,
165,2147,1237690807,1357935037,Well Wisher,Debit,1200,5/3/19 12:06 PM,32,
165,2152,1237690812,1357935039,Westside India,Debit,2600,4/26/19 12:25 AM,69,
165,2153,1237690813,1357935041,Zipcash card services,Debit,6700,5/10/19 10:19 AM,178,
166,2161,1237690821,1357934979,Airtel DTH India,Debit,2450,5/6/19 3:47 AM,65,
166,2160,1237690820,1357934980,Airtel Payment,Debit,550,4/24/19 7:02 AM,14,
166,2156,1237690816,1357934999,FreeCharge India,Debit,2050,4/26/19 9:11 PM,54,
166,2159,1237690819,1357935012,McDonalds Restaurant,Debit,1350,5/5/19 3:07 AM,36,
166,2157,1237690817,1357935017,NEFT Payment,Credit,52500,5/4/19 12:40 PM,1400,
166,2162,1237690822,1357935018,OLA cabs,Debit,670,5/5/19 7:38 AM,17,
166,2158,1237690818,1357935030,Shri Krishna Pearls,Debit,2150,4/16/19 10:31 AM,57,
167,2164,1237690824,1357934998,Food Mall Ltd,Debit,890,5/9/19 3:53 PM,23,
167,2168,1237690828,1357935004,HerbalLife International,Debit,5120,5/10/19 11:36 AM,136,
167,2163,1237690823,1357935005,HP Petrolium,Debit,2100,4/23/19 1:44 AM,56,
167,2165,1237690825,1357935016,Myntra India,Debit,6540,4/21/19 3:36 PM,174,
167,2166,1237690826,1357935025,Reliance Fresh,Debit,2710,4/26/19 2:01 AM,72,
167,2167,1237690827,1357935036,Uber,Debit,710,4/18/19 6:01 AM,18,
168,2169,1237690829,1357934983,Amazon Pay,Debit,3500,4/22/19 12:13 AM,93,
168,2179,1237690839,1357934984,AMAZON.IN,Debit,5105,5/4/19 6:54 AM,136,
168,2173,1237690833,1357934986,BBQ Restaurant,Debit,3120,5/8/19 5:18 AM,83,
168,2182,1237690842,1357934992,Digital Age Retail,Debit,3203,4/26/19 2:25 PM,85,
168,2181,1237690841,1357934996,FirstCry India,Debit,1201,4/22/19 8:37 PM,32,
168,2172,1237690832,1357934999,FreeCharge India,Debit,670,4/12/19 4:01 AM,17,
168,2176,1237690836,1357935009,KFC Restaurant,Debit,1950,5/2/19 5:06 AM,52,
168,2180,1237690840,1357935013,Mens Avenue,Debit,4300,4/27/19 12:38 AM,114,
168,2170,1237690830,1357935018,OLA Cabs,Debit,230,4/23/19 9:01 AM,6,
168,2183,1237690843,1357935022,PHONEPE Utility,Debit,670,4/27/19 11:38 PM,17,
168,2174,1237690834,1357935025,Reliance Fresh,Debit,3400,4/25/19 7:20 PM,90,
168,2175,1237690835,1357935027,Shell Petrol,Debit,1000,4/14/19 10:29 PM,26,
168,2171,1237690831,1357935035,Times Internet Ltd,Debit,1200,4/27/19 5:24 AM,32,
168,2178,1237690838,1357935038,Wellness Medico,Debit,2320,4/16/19 8:49 PM,61,
168,2177,1237690837,1357935041,Zipcash card services,Debit,3400,4/13/19 6:55 AM,90,
169,2188,1237690848,1357934980,Airtel Payment,Debit,800,5/6/19 9:47 PM,21,
169,2187,1237690847,1357935000,Future Lifeestyle,Debit,9230,4/20/19 9:00 PM,246,
169,2186,1237690846,1357935002,GoIbibo India,Debit,3850,4/24/19 1:02 AM,102,
169,2194,1237690854,1357935009,KFC Restaurant,Debit,1450,4/24/19 2:06 AM,38,
169,2190,1237690850,1357935013,Mens Avenue,Debit,4300,4/18/19 5:33 PM,114,
169,2184,1237690844,1357935017,NEFT Payment,Credit,62300,4/18/19 1:13 PM,1661,
169,2193,1237690853,1357935017,NEFT Payment,Credit,4120,4/29/19 5:59 PM,109,
169,2185,1237690845,1357935019,One One Two Hospitality,Debit,45102,4/15/19 1:26 PM,1202,
169,2189,1237690849,1357935035,Times Internet Ltd,Debit,3100,4/28/19 8:59 PM,82,
169,2192,1237690852,1357935037,Well Wisher,Debit,1200,4/20/19 2:32 PM,32,
169,2191,1237690851,1357935038,Wellness Medico,Debit,2350,4/15/19 12:07 PM,62,
170,2195,1237690855,1357934985,Balaji Traders,Debit,3150,4/24/19 6:44 AM,84,
170,2201,1237690861,1357934999,FreeCharge India,Debit,2050,4/10/19 4:48 PM,54,
170,2200,1237690860,1357935008,Kalyan Jewellers,Debit,81503,4/22/19 4:39 AM,2173,
170,2199,1237690859,1357935014,MSEB India,Debit,2150,4/15/19 5:06 PM,57,
170,2196,1237690856,1357935018,OLA cabs,Debit,460,4/14/19 8:00 AM,12,
170,2197,1237690857,1357935039,Westside India,Debit,2600,5/3/19 7:11 PM,69,
170,2198,1237690858,1357935041,Zipcash card services,Debit,6700,5/10/19 7:13 AM,178,
171,2210,1237690870,1357934993,DMart India,Debit,8320,4/27/19 4:29 PM,221,
171,2209,1237690869,1357934999,FreeCharge India,Debit,500,4/24/19 2:01 PM,13,
171,2208,1237690868,1357935005,HP Petrolium,Debit,1000,5/6/19 6:08 AM,26,
171,2212,1237690872,1357935005,HP Petrolium,Debit,2100,5/10/19 12:13 AM,56,
171,2202,1237690862,1357935017,NEFT Payment,Credit,52500,4/16/19 9:34 AM,1400,
171,2206,1237690866,1357935018,OLA cabs,Debit,455,5/10/19 6:48 PM,12,
171,2214,1237690874,1357935018,OLA cabs,Debit,224,5/8/19 8:34 PM,5,
171,2213,1237690873,1357935029,Shree Sai Enterprises,Debit,4212,4/18/19 10:44 PM,112,
171,2203,1237690863,1357935030,Shri Krishna Pearls,Debit,2150,4/21/19 1:56 PM,57,
171,2211,1237690871,1357935032,Sukanta Thali,Debit,3200,4/25/19 7:24 AM,85,
171,2204,1237690864,1357935034,TATA SKY,Debit,706,5/8/19 12:23 AM,18,
171,2207,1237690867,1357935038,Wellness Medico,Debit,840,5/3/19 1:34 AM,22,
171,2205,1237690865,1357935041,Zipcash card services,Debit,4344,4/13/19 7:48 PM,115,
172,2221,1237690881,1357934984,AMAZON.IN,Debit,3100,5/7/19 6:55 AM,82,
172,2219,1237690879,1357934991,Cream Craver Camp,Debit,750,5/9/19 10:18 PM,20,
172,2222,1237690882,1357934992,Digital Age Retail,Debit,5310,4/28/19 8:38 PM,141,
172,2215,1237690875,1357935014,MSEB India,Debit,2103,5/6/19 7:38 AM,56,
172,2218,1237690878,1357935027,Shell Petrol,Debit,500,4/30/19 2:54 PM,13,
172,2220,1237690880,1357935033,SuperDaily,Debit,1450,4/15/19 4:16 AM,38,
172,2216,1237690876,1357935035,TImes Internet Ltd,Debit,4210,4/21/19 2:28 PM,112,
172,2217,1237690877,1357935036,Uber,Debit,320,5/1/19 1:27 PM,8,
173,2233,1237690893,1357934980,Airtel Payment,Debit,540,5/1/19 9:24 PM,14,
173,2235,1237690895,1357934984,AMAZON.IN,Debit,3400,4/23/19 2:14 AM,90,
173,2223,1237690883,1357934988,Bigtree Entertainment,Debit,4200,4/30/19 6:44 AM,112,
